DeviceID,Event,EventValue,Date,DeviceType,DeviceName
31,open,TRUE,6/24/17 9:24:23 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,6/24/17 9:24:34 PM,wireless_sensor,Interior Garage Door
135,locked,TRUE,6/24/17 9:33:12 PM,door_lock_device,Back Door
33,open,TRUE,6/24/17 11:52:28 PM,wireless_sensor,Kitchen Door
33,open,FALSE,6/24/17 11:53:14 PM,wireless_sensor,Kitchen Door
135,locking,TRUE,6/25/17 12:03:50 AM,door_lock_device,Back Door
102,locking,TRUE,6/25/17 12:03:51 AM,door_lock_device,Front Door
275,locking,TRUE,6/25/17 12:03:51 AM,kwikset_988_door_lock_device,Man Door
135,locking,FALSE,6/25/17 12:04:00 AM,door_lock_device,Back Door
275,locking,FALSE,6/25/17 12:04:01 AM,kwikset_988_door_lock_device,Man Door
102,locking,FALSE,6/25/17 12:04:01 AM,door_lock_device,Front Door
31,open,TRUE,6/25/17 8:44:32 AM,wireless_sensor,Interior Garage Door
31,open,FALSE,6/25/17 8:44:36 AM,wireless_sensor,Interior Garage Door
31,open,TRUE,6/25/17 8:44:57 AM,wireless_sensor,Interior Garage Door
31,open,FALSE,6/25/17 8:45:04 AM,wireless_sensor,Interior Garage Door
31,open,TRUE,6/25/17 9:37:51 AM,wireless_sensor,Interior Garage Door
31,open,FALSE,6/25/17 9:38:03 AM,wireless_sensor,Interior Garage Door
31,open,TRUE,6/25/17 9:38:03 AM,wireless_sensor,Interior Garage Door
31,open,FALSE,6/25/17 9:38:06 AM,wireless_sensor,Interior Garage Door
31,open,TRUE,6/25/17 9:50:46 AM,wireless_sensor,Interior Garage Door
31,open,FALSE,6/25/17 9:50:55 AM,wireless_sensor,Interior Garage Door
31,open,TRUE,6/25/17 9:50:59 AM,wireless_sensor,Interior Garage Door
31,open,FALSE,6/25/17 9:51:02 AM,wireless_sensor,Interior Garage Door
31,open,TRUE,6/25/17 10:34:07 AM,wireless_sensor,Interior Garage Door
31,open,FALSE,6/25/17 10:34:15 AM,wireless_sensor,Interior Garage Door
31,open,TRUE,6/25/17 11:55:17 AM,wireless_sensor,Interior Garage Door
31,open,FALSE,6/25/17 11:55:21 AM,wireless_sensor,Interior Garage Door
31,open,TRUE,6/25/17 11:55:44 AM,wireless_sensor,Interior Garage Door
31,open,FALSE,6/25/17 11:55:47 AM,wireless_sensor,Interior Garage Door
31,open,TRUE,6/25/17 12:18:07 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,6/25/17 12:18:10 PM,wireless_sensor,Interior Garage Door
31,open,TRUE,6/25/17 12:18:49 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,6/25/17 12:18:53 PM,wireless_sensor,Interior Garage Door
31,open,TRUE,6/25/17 12:42:07 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,6/25/17 12:43:43 PM,wireless_sensor,Interior Garage Door
31,open,TRUE,6/25/17 12:44:24 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,6/25/17 12:44:24 PM,wireless_sensor,Interior Garage Door
31,open,TRUE,6/25/17 4:15:51 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,6/25/17 4:16:01 PM,wireless_sensor,Interior Garage Door
31,open,TRUE,6/25/17 4:16:05 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,6/25/17 4:16:08 PM,wireless_sensor,Interior Garage Door
102,locked,FALSE,6/25/17 4:33:18 PM,door_lock_device,Front Door
32,open,TRUE,6/25/17 4:33:23 PM,wireless_sensor,Front Door
32,open,FALSE,6/25/17 4:33:23 PM,wireless_sensor,Front Door
135,locked,FALSE,6/25/17 5:25:10 PM,door_lock_device,Back Door
33,open,TRUE,6/25/17 5:25:12 PM,wireless_sensor,Kitchen Door
33,open,FALSE,6/25/17 5:25:16 PM,wireless_sensor,Kitchen Door
33,open,TRUE,6/25/17 5:26:43 PM,wireless_sensor,Kitchen Door
33,open,FALSE,6/25/17 5:26:46 PM,wireless_sensor,Kitchen Door
32,open,TRUE,6/25/17 5:29:13 PM,wireless_sensor,Front Door
32,open,FALSE,6/25/17 5:29:16 PM,wireless_sensor,Front Door
102,locked,TRUE,6/25/17 5:29:17 PM,door_lock_device,Front Door
33,open,TRUE,6/25/17 5:29:51 PM,wireless_sensor,Kitchen Door
33,open,FALSE,6/25/17 5:29:54 PM,wireless_sensor,Kitchen Door
33,open,TRUE,6/25/17 5:30:38 PM,wireless_sensor,Kitchen Door
33,open,FALSE,6/25/17 5:30:42 PM,wireless_sensor,Kitchen Door
33,open,TRUE,6/25/17 5:37:44 PM,wireless_sensor,Kitchen Door
33,open,FALSE,6/25/17 5:37:47 PM,wireless_sensor,Kitchen Door
33,open,FALSE,6/25/17 5:38:53 PM,wireless_sensor,Kitchen Door
33,open,TRUE,6/25/17 5:38:53 PM,wireless_sensor,Kitchen Door
33,open,TRUE,6/25/17 5:39:42 PM,wireless_sensor,Kitchen Door
33,open,FALSE,6/25/17 5:39:45 PM,wireless_sensor,Kitchen Door
33,open,TRUE,6/25/17 5:40:56 PM,wireless_sensor,Kitchen Door
33,open,FALSE,6/25/17 5:40:59 PM,wireless_sensor,Kitchen Door
31,open,TRUE,6/25/17 5:41:08 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,6/25/17 5:41:12 PM,wireless_sensor,Interior Garage Door
31,open,TRUE,6/25/17 5:41:24 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,6/25/17 5:41:27 PM,wireless_sensor,Interior Garage Door
33,open,TRUE,6/25/17 5:41:46 PM,wireless_sensor,Kitchen Door
33,open,FALSE,6/25/17 5:41:49 PM,wireless_sensor,Kitchen Door
33,open,TRUE,6/25/17 5:46:02 PM,wireless_sensor,Kitchen Door
33,open,FALSE,6/25/17 5:46:05 PM,wireless_sensor,Kitchen Door
33,open,TRUE,6/25/17 5:47:50 PM,wireless_sensor,Kitchen Door
33,open,FALSE,6/25/17 5:47:52 PM,wireless_sensor,Kitchen Door
33,open,TRUE,6/25/17 5:48:27 PM,wireless_sensor,Kitchen Door
33,open,FALSE,6/25/17 5:48:31 PM,wireless_sensor,Kitchen Door
33,open,TRUE,6/25/17 5:54:17 PM,wireless_sensor,Kitchen Door
33,open,FALSE,6/25/17 5:54:19 PM,wireless_sensor,Kitchen Door
33,open,TRUE,6/25/17 5:55:18 PM,wireless_sensor,Kitchen Door
33,open,FALSE,6/25/17 5:55:21 PM,wireless_sensor,Kitchen Door
33,open,TRUE,6/25/17 5:56:56 PM,wireless_sensor,Kitchen Door
33,open,FALSE,6/25/17 5:57:00 PM,wireless_sensor,Kitchen Door
31,open,TRUE,6/25/17 5:57:29 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,6/25/17 5:57:46 PM,wireless_sensor,Interior Garage Door
33,open,TRUE,6/25/17 6:03:11 PM,wireless_sensor,Kitchen Door
33,open,FALSE,6/25/17 6:03:34 PM,wireless_sensor,Kitchen Door
33,open,TRUE,6/25/17 6:03:50 PM,wireless_sensor,Kitchen Door
33,open,FALSE,6/25/17 6:03:54 PM,wireless_sensor,Kitchen Door
31,open,TRUE,6/25/17 6:22:26 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,6/25/17 6:22:27 PM,wireless_sensor,Interior Garage Door
31,open,TRUE,6/25/17 6:23:09 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,6/25/17 6:23:14 PM,wireless_sensor,Interior Garage Door
33,open,TRUE,6/25/17 6:28:31 PM,wireless_sensor,Kitchen Door
33,open,FALSE,6/25/17 6:28:50 PM,wireless_sensor,Kitchen Door
31,open,TRUE,6/25/17 6:35:38 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,6/25/17 6:36:10 PM,wireless_sensor,Interior Garage Door
31,open,TRUE,6/25/17 6:39:45 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,6/25/17 6:39:59 PM,wireless_sensor,Interior Garage Door
31,open,TRUE,6/25/17 6:40:28 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,6/25/17 6:40:31 PM,wireless_sensor,Interior Garage Door
31,open,TRUE,6/25/17 6:40:41 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,6/25/17 6:40:45 PM,wireless_sensor,Interior Garage Door
31,open,TRUE,6/25/17 6:41:26 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,6/25/17 6:41:29 PM,wireless_sensor,Interior Garage Door
31,open,TRUE,6/25/17 6:46:11 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,6/25/17 6:46:15 PM,wireless_sensor,Interior Garage Door
31,open,TRUE,6/25/17 6:46:35 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,6/25/17 6:46:38 PM,wireless_sensor,Interior Garage Door
31,open,TRUE,6/25/17 7:01:11 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,6/25/17 7:01:15 PM,wireless_sensor,Interior Garage Door
31,open,TRUE,6/25/17 7:09:00 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,6/25/17 7:09:03 PM,wireless_sensor,Interior Garage Door
31,open,TRUE,6/25/17 7:42:13 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,6/25/17 7:42:41 PM,wireless_sensor,Interior Garage Door
31,open,TRUE,6/25/17 7:43:13 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,6/25/17 7:43:17 PM,wireless_sensor,Interior Garage Door
31,open,TRUE,6/25/17 7:49:08 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,6/25/17 7:49:12 PM,wireless_sensor,Interior Garage Door
31,open,TRUE,6/25/17 7:49:54 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,6/25/17 7:49:55 PM,wireless_sensor,Interior Garage Door
33,open,TRUE,6/25/17 8:02:52 PM,wireless_sensor,Kitchen Door
31,open,TRUE,6/25/17 8:02:54 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,6/25/17 8:02:57 PM,wireless_sensor,Interior Garage Door
33,open,FALSE,6/25/17 8:02:58 PM,wireless_sensor,Kitchen Door
31,open,TRUE,6/25/17 8:03:14 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,6/25/17 8:03:17 PM,wireless_sensor,Interior Garage Door
33,open,TRUE,6/25/17 8:03:24 PM,wireless_sensor,Kitchen Door
33,open,FALSE,6/25/17 8:04:00 PM,wireless_sensor,Kitchen Door
33,open,TRUE,6/25/17 8:18:22 PM,wireless_sensor,Kitchen Door
33,open,FALSE,6/25/17 8:18:29 PM,wireless_sensor,Kitchen Door
33,open,TRUE,6/25/17 8:18:45 PM,wireless_sensor,Kitchen Door
33,open,FALSE,6/25/17 8:18:48 PM,wireless_sensor,Kitchen Door
33,open,TRUE,6/25/17 8:21:58 PM,wireless_sensor,Kitchen Door
33,open,FALSE,6/25/17 8:22:01 PM,wireless_sensor,Kitchen Door
33,open,TRUE,6/25/17 8:22:19 PM,wireless_sensor,Kitchen Door
33,open,FALSE,6/25/17 8:22:22 PM,wireless_sensor,Kitchen Door
33,open,TRUE,6/25/17 8:25:47 PM,wireless_sensor,Kitchen Door
33,open,FALSE,6/25/17 8:25:50 PM,wireless_sensor,Kitchen Door
33,open,TRUE,6/25/17 8:29:21 PM,wireless_sensor,Kitchen Door
33,open,FALSE,6/25/17 8:29:31 PM,wireless_sensor,Kitchen Door
135,locked,TRUE,6/25/17 8:29:35 PM,door_lock_device,Back Door
135,locked,FALSE,6/25/17 8:29:41 PM,door_lock_device,Back Door
33,open,TRUE,6/25/17 8:29:43 PM,wireless_sensor,Kitchen Door
33,open,FALSE,6/25/17 8:29:49 PM,wireless_sensor,Kitchen Door
33,open,TRUE,6/25/17 8:30:37 PM,wireless_sensor,Kitchen Door
33,open,FALSE,6/25/17 8:30:45 PM,wireless_sensor,Kitchen Door
135,locked,TRUE,6/25/17 8:30:54 PM,door_lock_device,Back Door
31,open,TRUE,6/25/17 9:05:21 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,6/25/17 9:05:24 PM,wireless_sensor,Interior Garage Door
31,open,TRUE,6/25/17 9:05:38 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,6/25/17 9:05:41 PM,wireless_sensor,Interior Garage Door
135,locking,TRUE,6/25/17 10:53:02 PM,door_lock_device,Back Door
102,locking,TRUE,6/25/17 10:53:03 PM,door_lock_device,Front Door
275,locking,TRUE,6/25/17 10:53:03 PM,kwikset_988_door_lock_device,Man Door
135,locking,FALSE,6/25/17 10:53:12 PM,door_lock_device,Back Door
102,locking,FALSE,6/25/17 10:53:13 PM,door_lock_device,Front Door
275,locking,FALSE,6/25/17 10:53:13 PM,kwikset_988_door_lock_device,Man Door
31,open,TRUE,6/26/17 6:07:08 AM,wireless_sensor,Interior Garage Door
31,open,FALSE,6/26/17 6:07:11 AM,wireless_sensor,Interior Garage Door
31,open,TRUE,6/26/17 7:09:09 AM,wireless_sensor,Interior Garage Door
31,open,FALSE,6/26/17 7:09:13 AM,wireless_sensor,Interior Garage Door
31,open,TRUE,6/26/17 7:19:53 AM,wireless_sensor,Interior Garage Door
31,open,FALSE,6/26/17 7:20:47 AM,wireless_sensor,Interior Garage Door
31,open,TRUE,6/26/17 7:20:57 AM,wireless_sensor,Interior Garage Door
31,open,FALSE,6/26/17 7:21:02 AM,wireless_sensor,Interior Garage Door
31,open,TRUE,6/26/17 7:21:39 AM,wireless_sensor,Interior Garage Door
31,open,FALSE,6/26/17 7:21:43 AM,wireless_sensor,Interior Garage Door
31,open,TRUE,6/26/17 7:39:02 AM,wireless_sensor,Interior Garage Door
31,open,FALSE,6/26/17 7:39:06 AM,wireless_sensor,Interior Garage Door
31,open,TRUE,6/26/17 7:48:18 AM,wireless_sensor,Interior Garage Door
31,open,FALSE,6/26/17 7:48:21 AM,wireless_sensor,Interior Garage Door
31,open,TRUE,6/26/17 7:49:11 AM,wireless_sensor,Interior Garage Door
31,open,FALSE,6/26/17 7:49:16 AM,wireless_sensor,Interior Garage Door
31,open,TRUE,6/26/17 8:04:11 AM,wireless_sensor,Interior Garage Door
31,open,FALSE,6/26/17 8:04:16 AM,wireless_sensor,Interior Garage Door
31,open,TRUE,6/26/17 8:04:34 AM,wireless_sensor,Interior Garage Door
31,open,FALSE,6/26/17 8:04:38 AM,wireless_sensor,Interior Garage Door
31,open,TRUE,6/26/17 8:05:30 AM,wireless_sensor,Interior Garage Door
31,open,FALSE,6/26/17 8:05:35 AM,wireless_sensor,Interior Garage Door
31,open,TRUE,6/26/17 8:23:10 AM,wireless_sensor,Interior Garage Door
31,open,FALSE,6/26/17 8:23:17 AM,wireless_sensor,Interior Garage Door
31,open,TRUE,6/26/17 10:12:18 AM,wireless_sensor,Interior Garage Door
31,open,FALSE,6/26/17 10:12:25 AM,wireless_sensor,Interior Garage Door
31,open,TRUE,6/26/17 10:12:40 AM,wireless_sensor,Interior Garage Door
31,open,FALSE,6/26/17 10:12:41 AM,wireless_sensor,Interior Garage Door
31,open,TRUE,6/26/17 10:13:03 AM,wireless_sensor,Interior Garage Door
31,open,FALSE,6/26/17 10:13:14 AM,wireless_sensor,Interior Garage Door
31,open,TRUE,6/26/17 10:39:43 AM,wireless_sensor,Interior Garage Door
31,open,FALSE,6/26/17 10:40:11 AM,wireless_sensor,Interior Garage Door
31,open,TRUE,6/26/17 10:42:12 AM,wireless_sensor,Interior Garage Door
31,open,FALSE,6/26/17 10:43:45 AM,wireless_sensor,Interior Garage Door
31,open,TRUE,6/26/17 10:50:40 AM,wireless_sensor,Interior Garage Door
31,open,FALSE,6/26/17 10:50:41 AM,wireless_sensor,Interior Garage Door
31,open,TRUE,6/26/17 10:52:54 AM,wireless_sensor,Interior Garage Door
31,open,FALSE,6/26/17 10:52:58 AM,wireless_sensor,Interior Garage Door
31,open,TRUE,6/26/17 11:26:24 AM,wireless_sensor,Interior Garage Door
31,open,FALSE,6/26/17 11:26:28 AM,wireless_sensor,Interior Garage Door
31,open,TRUE,6/26/17 12:00:34 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,6/26/17 12:00:45 PM,wireless_sensor,Interior Garage Door
31,open,TRUE,6/26/17 12:58:55 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,6/26/17 12:59:02 PM,wireless_sensor,Interior Garage Door
31,open,TRUE,6/26/17 12:59:26 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,6/26/17 12:59:30 PM,wireless_sensor,Interior Garage Door
31,open,TRUE,6/26/17 1:32:10 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,6/26/17 1:32:14 PM,wireless_sensor,Interior Garage Door
31,open,TRUE,6/26/17 1:58:52 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,6/26/17 1:59:01 PM,wireless_sensor,Interior Garage Door
31,open,TRUE,6/26/17 1:59:52 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,6/26/17 1:59:59 PM,wireless_sensor,Interior Garage Door
31,open,TRUE,6/26/17 2:06:44 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,6/26/17 2:06:57 PM,wireless_sensor,Interior Garage Door
31,open,TRUE,6/26/17 2:15:22 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,6/26/17 2:15:29 PM,wireless_sensor,Interior Garage Door
31,open,TRUE,6/26/17 4:18:17 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,6/26/17 4:20:10 PM,wireless_sensor,Interior Garage Door
31,open,TRUE,6/26/17 4:20:26 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,6/26/17 4:20:33 PM,wireless_sensor,Interior Garage Door
31,open,TRUE,6/26/17 4:47:00 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,6/26/17 4:47:01 PM,wireless_sensor,Interior Garage Door
31,open,TRUE,6/26/17 4:47:24 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,6/26/17 4:47:27 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,6/26/17 5:17:30 PM,wireless_sensor,Interior Garage Door
31,open,TRUE,6/26/17 5:17:30 PM,wireless_sensor,Interior Garage Door
31,open,TRUE,6/26/17 5:19:55 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,6/26/17 5:20:01 PM,wireless_sensor,Interior Garage Door
31,open,TRUE,6/26/17 5:21:13 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,6/26/17 5:21:17 PM,wireless_sensor,Interior Garage Door
31,open,TRUE,6/26/17 5:43:48 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,6/26/17 5:43:51 PM,wireless_sensor,Interior Garage Door
31,open,TRUE,6/26/17 6:05:18 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,6/26/17 6:05:40 PM,wireless_sensor,Interior Garage Door
31,open,TRUE,6/26/17 6:13:20 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,6/26/17 6:13:41 PM,wireless_sensor,Interior Garage Door
31,open,TRUE,6/26/17 6:23:52 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,6/26/17 6:23:59 PM,wireless_sensor,Interior Garage Door
31,open,TRUE,6/26/17 6:53:22 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,6/26/17 6:53:23 PM,wireless_sensor,Interior Garage Door
31,open,TRUE,6/26/17 7:21:42 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,6/26/17 7:21:47 PM,wireless_sensor,Interior Garage Door
102,locked,FALSE,6/26/17 7:23:08 PM,door_lock_device,Front Door
32,open,TRUE,6/26/17 7:23:10 PM,wireless_sensor,Front Door
32,open,FALSE,6/26/17 7:23:13 PM,wireless_sensor,Front Door
32,open,TRUE,6/26/17 7:35:10 PM,wireless_sensor,Front Door
102,locked,TRUE,6/26/17 7:35:14 PM,door_lock_device,Front Door
32,open,FALSE,6/26/17 7:35:16 PM,wireless_sensor,Front Door
31,open,TRUE,6/26/17 8:00:36 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,6/26/17 8:00:52 PM,wireless_sensor,Interior Garage Door
31,open,TRUE,6/26/17 8:01:21 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,6/26/17 8:01:24 PM,wireless_sensor,Interior Garage Door
31,open,TRUE,6/26/17 8:03:20 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,6/26/17 8:03:24 PM,wireless_sensor,Interior Garage Door
31,open,TRUE,6/26/17 8:15:40 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,6/26/17 8:15:47 PM,wireless_sensor,Interior Garage Door
135,locking,TRUE,6/27/17 12:36:17 AM,door_lock_device,Back Door
275,locking,TRUE,6/27/17 12:36:17 AM,kwikset_988_door_lock_device,Man Door
102,locking,TRUE,6/27/17 12:36:18 AM,door_lock_device,Front Door
275,locking,FALSE,6/27/17 12:36:28 AM,kwikset_988_door_lock_device,Man Door
135,locking,FALSE,6/27/17 12:36:28 AM,door_lock_device,Back Door
102,locking,FALSE,6/27/17 12:36:28 AM,door_lock_device,Front Door
31,open,TRUE,6/27/17 6:33:34 AM,wireless_sensor,Interior Garage Door
31,open,FALSE,6/27/17 6:34:15 AM,wireless_sensor,Interior Garage Door
31,open,TRUE,6/27/17 6:52:41 AM,wireless_sensor,Interior Garage Door
31,open,FALSE,6/27/17 6:52:53 AM,wireless_sensor,Interior Garage Door
31,open,TRUE,6/27/17 6:54:03 AM,wireless_sensor,Interior Garage Door
31,open,FALSE,6/27/17 6:54:07 AM,wireless_sensor,Interior Garage Door
31,open,TRUE,6/27/17 6:55:04 AM,wireless_sensor,Interior Garage Door
31,open,FALSE,6/27/17 6:55:12 AM,wireless_sensor,Interior Garage Door
31,open,TRUE,6/27/17 7:32:09 AM,wireless_sensor,Interior Garage Door
31,open,FALSE,6/27/17 7:32:13 AM,wireless_sensor,Interior Garage Door
31,open,TRUE,6/27/17 7:32:41 AM,wireless_sensor,Interior Garage Door
31,open,FALSE,6/27/17 7:32:44 AM,wireless_sensor,Interior Garage Door
31,open,TRUE,6/27/17 7:32:54 AM,wireless_sensor,Interior Garage Door
31,open,FALSE,6/27/17 7:32:58 AM,wireless_sensor,Interior Garage Door
31,open,TRUE,6/27/17 9:05:07 AM,wireless_sensor,Interior Garage Door
31,open,FALSE,6/27/17 9:05:10 AM,wireless_sensor,Interior Garage Door
31,open,TRUE,6/27/17 9:14:37 AM,wireless_sensor,Interior Garage Door
31,open,FALSE,6/27/17 9:14:44 AM,wireless_sensor,Interior Garage Door
31,open,TRUE,6/27/17 9:15:04 AM,wireless_sensor,Interior Garage Door
31,open,FALSE,6/27/17 9:15:26 AM,wireless_sensor,Interior Garage Door
31,open,TRUE,6/27/17 9:17:06 AM,wireless_sensor,Interior Garage Door
31,open,FALSE,6/27/17 9:17:09 AM,wireless_sensor,Interior Garage Door
31,open,TRUE,6/27/17 9:17:14 AM,wireless_sensor,Interior Garage Door
31,open,FALSE,6/27/17 9:17:21 AM,wireless_sensor,Interior Garage Door
31,open,TRUE,6/27/17 10:18:01 AM,wireless_sensor,Interior Garage Door
31,open,FALSE,6/27/17 10:18:03 AM,wireless_sensor,Interior Garage Door
31,open,TRUE,6/27/17 10:38:25 AM,wireless_sensor,Interior Garage Door
31,open,FALSE,6/27/17 10:38:46 AM,wireless_sensor,Interior Garage Door
31,open,TRUE,6/27/17 11:40:38 AM,wireless_sensor,Interior Garage Door
31,open,FALSE,6/27/17 11:40:49 AM,wireless_sensor,Interior Garage Door
31,open,TRUE,6/27/17 11:44:18 AM,wireless_sensor,Interior Garage Door
31,open,FALSE,6/27/17 11:44:23 AM,wireless_sensor,Interior Garage Door
31,open,TRUE,6/27/17 11:44:42 AM,wireless_sensor,Interior Garage Door
31,open,FALSE,6/27/17 11:44:46 AM,wireless_sensor,Interior Garage Door
31,open,TRUE,6/27/17 11:51:34 AM,wireless_sensor,Interior Garage Door
31,open,FALSE,6/27/17 11:51:41 AM,wireless_sensor,Interior Garage Door
31,open,TRUE,6/27/17 2:14:18 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,6/27/17 2:14:22 PM,wireless_sensor,Interior Garage Door
31,open,TRUE,6/27/17 2:19:06 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,6/27/17 2:19:10 PM,wireless_sensor,Interior Garage Door
31,open,TRUE,6/27/17 2:20:30 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,6/27/17 2:20:44 PM,wireless_sensor,Interior Garage Door
31,open,TRUE,6/27/17 8:40:04 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,6/27/17 8:43:28 PM,wireless_sensor,Interior Garage Door
31,open,TRUE,6/27/17 8:45:59 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,6/27/17 8:46:14 PM,wireless_sensor,Interior Garage Door
31,open,TRUE,6/28/17 1:16:02 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,6/28/17 1:16:06 PM,wireless_sensor,Interior Garage Door
31,open,TRUE,6/28/17 1:16:13 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,6/28/17 1:16:17 PM,wireless_sensor,Interior Garage Door
31,open,TRUE,6/28/17 1:16:59 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,6/28/17 1:17:08 PM,wireless_sensor,Interior Garage Door
31,open,TRUE,6/28/17 1:17:16 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,6/28/17 1:17:22 PM,wireless_sensor,Interior Garage Door
102,locked,FALSE,6/28/17 1:18:57 PM,door_lock_device,Front Door
32,open,TRUE,6/28/17 1:18:58 PM,wireless_sensor,Front Door
32,open,FALSE,6/28/17 1:19:03 PM,wireless_sensor,Front Door
102,locked,TRUE,6/28/17 1:19:03 PM,door_lock_device,Front Door
31,open,TRUE,6/28/17 2:17:17 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,6/28/17 2:17:27 PM,wireless_sensor,Interior Garage Door
31,open,TRUE,6/28/17 3:45:13 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,6/28/17 3:45:19 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,6/28/17 3:50:28 PM,wireless_sensor,Interior Garage Door
31,open,TRUE,6/28/17 3:50:39 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,6/28/17 3:50:45 PM,wireless_sensor,Interior Garage Door
31,open,TRUE,6/28/17 6:15:52 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,6/28/17 6:16:53 PM,wireless_sensor,Interior Garage Door
135,locked,FALSE,6/28/17 7:01:59 PM,door_lock_device,Back Door
33,open,TRUE,6/28/17 7:02:00 PM,wireless_sensor,Kitchen Door
33,open,FALSE,6/28/17 7:02:03 PM,wireless_sensor,Kitchen Door
33,open,TRUE,6/28/17 7:03:24 PM,wireless_sensor,Kitchen Door
33,open,FALSE,6/28/17 7:03:27 PM,wireless_sensor,Kitchen Door
135,locked,TRUE,6/28/17 7:03:27 PM,door_lock_device,Back Door
135,locked,FALSE,6/28/17 7:06:13 PM,door_lock_device,Back Door
33,open,TRUE,6/28/17 7:06:14 PM,wireless_sensor,Kitchen Door
33,open,FALSE,6/28/17 7:06:57 PM,wireless_sensor,Kitchen Door
135,locked,TRUE,6/28/17 7:06:58 PM,door_lock_device,Back Door
31,open,TRUE,6/28/17 7:10:20 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,6/28/17 7:10:41 PM,wireless_sensor,Interior Garage Door
135,locked,FALSE,6/28/17 7:18:00 PM,door_lock_device,Back Door
33,open,TRUE,6/28/17 7:18:03 PM,wireless_sensor,Kitchen Door
33,open,FALSE,6/28/17 7:18:09 PM,wireless_sensor,Kitchen Door
33,open,TRUE,6/28/17 7:21:02 PM,wireless_sensor,Kitchen Door
33,open,FALSE,6/28/17 7:21:08 PM,wireless_sensor,Kitchen Door
33,open,TRUE,6/28/17 7:25:25 PM,wireless_sensor,Kitchen Door
33,open,FALSE,6/28/17 7:25:26 PM,wireless_sensor,Kitchen Door
